seed,scenario,method,alpha,view,regime,window,n_cells,positive_cells,tp,fp,fn,tn,precision,recall,f1,clean_channel_fpr,average_precision,top1_localization,localization_rows,bystander_fpr,bystander_cells,clean_row_alarm_rate,score_coverage,common_complete_row_fraction,top1_random_baseline,all_faults_row_recall,exact_fault_set_rate,post_event_cells,post_event_fpr,false_onsets_per_1000_clean_cells
45,switch_d0,regime_conditional,0.2,clean,transit_rough,all,2160,0,0,15,0,2145,0.0,,0.0,0.006944444444444444,,,0,,0,0.020833333333333332,1.0,1.0,,,,42,0.023809523809523808,4.62962962962963
45,switch_d0,regime_conditional,0.2,clean,transit_rough,transition,288,0,0,3,0,285,0.0,,0.0,0.010416666666666666,,,0,,0,0.03125,1.0,1.0,,,,12,0.0,6.944444444444445
45,switch_d0,regime_conditional,0.2,clean,transit_rough,stable,1872,0,0,12,0,1860,0.0,,0.0,0.00641025641025641,,,0,,0,0.019230769230769232,1.0,1.0,,,,30,0.03333333333333333,4.273504273504273
45,switch_d0,regime_conditional,0.2,observed,all,all,6480,216,160,175,56,6089,0.47761194029850745,0.7407407407407407,0.5807622504537205,0.02793742017879949,0.6086752269198311,0.8472222222222222,216,0.13425925925925927,432,0.05606995884773663,1.0,1.0,0.3333333333333333,0.7407407407407407,0.5046296296296297,246,0.24796747967479674,7.183908045977011
45,switch_d0,regime_conditional,0.2,observed,all,transition,864,18,12,12,6,834,0.5,0.6666666666666666,0.5714285714285714,0.014184397163120567,0.5181137890805914,0.7222222222222222,18,0.05555555555555555,36,0.037037037037037035,1.0,1.0,0.33333333333333326,0.6666666666666666,0.5555555555555556,48,0.14583333333333334,3.5460992907801416
45,switch_d0,regime_conditional,0.2,observed,all,stable,5616,198,148,163,50,5255,0.4758842443729904,0.7474747474747475,0.581532416502947,0.030084902177925435,0.6183772558829992,0.8585858585858586,198,0.1414141414141414,396,0.05913978494623656,1.0,1.0,0.3333333333333334,0.7474747474747475,0.5,198,0.2727272727272727,7.751937984496124
45,switch_d0,regime_conditional,0.2,observed,warehouse,all,2160,108,83,95,25,1957,0.46629213483146065,0.7685185185185185,0.5804195804195804,0.046296296296296294,0.606071905621458,0.8240740740740741,108,0.1574074074074074,216,0.09313725490196079,1.0,1.0,0.3333333333333334,0.7685185185185185,0.5185185185185185,102,0.39215686274509803,9.746588693957115
45,switch_d0,regime_conditional,0.2,observed,warehouse,transition,288,6,5,4,1,278,0.5555555555555556,0.8333333333333334,0.6666666666666666,0.014184397163120567,0.5597643097643098,1.0,6,0.0,12,0.044444444444444446,1.0,1.0,0.3333333333333333,0.8333333333333334,0.8333333333333334,6,0.6666666666666666,0.0
45,switch_d0,regime_conditional,0.2,observed,warehouse,stable,1872,102,78,91,24,1679,0.46153846153846156,0.7647058823529411,0.5756457564575646,0.05141242937853107,0.6115901152005618,0.8137254901960784,102,0.16666666666666666,204,0.10153256704980843,1.0,1.0,0.3333333333333335,0.7647058823529411,0.5,96,0.375,11.299435028248588
45,switch_d0,regime_conditional,0.2,observed,transit_smooth,all,2160,72,53,64,19,2024,0.452991452991453,0.7361111111111112,0.5608465608465608,0.03065134099616858,0.626720612632098,0.9166666666666666,72,0.1527777777777778,144,0.05864197530864197,1.0,1.0,0.3333333333333333,0.7361111111111112,0.4305555555555556,102,0.20588235294117646,7.183908045977011
45,switch_d0,regime_conditional,0.2,observed,transit_smooth,transition,288,6,5,3,1,279,0.625,0.8333333333333334,0.7142857142857143,0.010638297872340425,0.679861111111111,1.0,6,0.0,12,0.03333333333333333,1.0,1.0,0.3333333333333333,0.8333333333333334,0.8333333333333334,30,0.1,0.0
45,switch_d0,regime_conditional,0.2,observed,transit_smooth,stable,1872,66,48,61,18,1745,0.44036697247706424,0.7272727272727273,0.5485714285714286,0.033776301218161685,0.6232356546548169,0.9090909090909091,66,0.16666666666666666,132,0.06272401433691756,1.0,1.0,0.33333333333333326,0.7272727272727273,0.3939393939393939,72,0.25,8.305647840531561
45,switch_d0,regime_conditional,0.2,observed,transit_rough,all,2160,36,24,16,12,2108,0.6,0.6666666666666666,0.631578947368421,0.007532956685499058,0.7036818780599455,0.7777777777777778,36,0.027777777777777776,72,0.02046783625730994,1.0,1.0,0.33333333333333337,0.6666666666666666,0.6111111111111112,42,0.0,4.708097928436912
45,switch_d0,regime_conditional,0.2,observed,transit_rough,transition,288,6,2,5,4,277,0.2857142857142857,0.3333333333333333,0.3076923076923077,0.01773049645390071,0.36916483988824417,0.16666666666666666,6,0.16666666666666666,12,0.03333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,12,0.0,10.638297872340425
45,switch_d0,regime_conditional,0.2,observed,transit_rough,stable,1872,30,22,11,8,1831,0.6666666666666666,0.7333333333333333,0.6984126984126984,0.005971769815418024,0.7674868106868551,0.9,30,0.0,60,0.018518518518518517,1.0,1.0,0.3333333333333334,0.7333333333333333,0.7333333333333333,30,0.0,3.800217155266015
45,switch_d4,regime_marginal,1.0,clean,all,all,6480,0,0,208,0,6272,0.0,,0.0,0.03209876543209877,,,0,,0,0.07175925925925926,1.0,1.0,,,,246,0.036585365853658534,16.97530864197531
45,switch_d4,regime_marginal,1.0,clean,all,transition,864,0,0,150,0,714,0.0,,0.0,0.1736111111111111,,,0,,0,0.3541666666666667,1.0,1.0,,,,48,0.14583333333333334,63.657407407407405
45,switch_d4,regime_marginal,1.0,clean,all,stable,5616,0,0,58,0,5558,0.0,,0.0,0.010327635327635327,,,0,,0,0.028311965811965812,1.0,1.0,,,,198,0.010101010101010102,9.793447293447294
45,switch_d4,regime_marginal,1.0,clean,warehouse,all,2160,0,0,67,0,2093,0.0,,0.0,0.031018518518518518,,,0,,0,0.05694444444444444,1.0,1.0,,,,102,0.0,13.425925925925926
45,switch_d4,regime_marginal,1.0,clean,warehouse,transition,288,0,0,56,0,232,0.0,,0.0,0.19444444444444445,,,0,,0,0.3333333333333333,1.0,1.0,,,,6,0.0,65.97222222222223
45,switch_d4,regime_marginal,1.0,clean,warehouse,stable,1872,0,0,11,0,1861,0.0,,0.0,0.005876068376068376,,,0,,0,0.014423076923076924,1.0,1.0,,,,96,0.0,5.3418803418803416
45,switch_d4,regime_marginal,1.0,clean,transit_smooth,all,2160,0,0,65,0,2095,0.0,,0.0,0.03009259259259259,,,0,,0,0.06388888888888888,1.0,1.0,,,,102,0.06862745098039216,14.351851851851851
45,switch_d4,regime_marginal,1.0,clean,transit_smooth,transition,288,0,0,51,0,237,0.0,,0.0,0.17708333333333334,,,0,,0,0.34375,1.0,1.0,,,,30,0.23333333333333334,62.5
45,switch_d4,regime_marginal,1.0,clean,transit_smooth,stable,1872,0,0,14,0,1858,0.0,,0.0,0.007478632478632479,,,0,,0,0.020833333333333332,1.0,1.0,,,,72,0.0,6.944444444444445
45,switch_d4,regime_marginal,1.0,clean,transit_rough,all,2160,0,0,76,0,2084,0.0,,0.0,0.03518518518518519,,,0,,0,0.09444444444444444,1.0,1.0,,,,42,0.047619047619047616,23.14814814814815
45,switch_d4,regime_marginal,1.0,clean,transit_rough,transition,288,0,0,43,0,245,0.0,,0.0,0.14930555555555555,,,0,,0,0.3854166666666667,1.0,1.0,,,,12,0.0,62.5
45,switch_d4,regime_marginal,1.0,clean,transit_rough,stable,1872,0,0,33,0,1839,0.0,,0.0,0.017628205128205128,,,0,,0,0.049679487179487176,1.0,1.0,,,,30,0.06666666666666667,17.094017094017094
45,switch_d4,regime_marginal,1.0,observed,all,all,6480,216,60,203,156,6061,0.22813688212927757,0.2777777777777778,0.25052192066805845,0.032407407407407406,0.15202462763824437,0.7870370370370371,216,0.02546296296296296,432,0.07304526748971193,1.0,1.0,0.3333333333333333,0.2777777777777778,0.2361111111111111,246,0.036585365853658534,17.24137931034483
45,switch_d4,regime_marginal,1.0,observed,all,transition,864,18,11,146,7,700,0.07006369426751592,0.6111111111111112,0.12571428571428572,0.17257683215130024,0.0603097764543948,0.5555555555555556,18,0.3055555555555556,36,0.3333333333333333,1.0,1.0,0.33333333333333326,0.6111111111111112,0.1111111111111111,48,0.14583333333333334,63.829787234042556
45,switch_d4,regime_marginal,1.0,observed,all,stable,5616,198,49,57,149,5361,0.46226415094339623,0.2474747474747475,0.3223684210526316,0.010520487264673311,0.3235469978587111,0.8080808080808081,198,0.0,396,0.03106332138590203,1.0,1.0,0.3333333333333334,0.2474747474747475,0.2474747474747475,198,0.010101010101010102,9.966777408637874
45,switch_d4,regime_marginal,1.0,observed,warehouse,all,2160,108,23,63,85,1989,0.26744186046511625,0.21296296296296297,0.23711340206185566,0.03070175438596491,0.21054163218828342,0.7777777777777778,108,0.013888888888888888,216,0.06045751633986928,1.0,1.0,0.3333333333333334,0.21296296296296297,0.18518518518518517,102,0.0,13.645224171539962
45,switch_d4,regime_marginal,1.0,observed,warehouse,transition,288,6,4,52,2,230,0.07142857142857142,0.6666666666666666,0.12903225806451613,0.18439716312056736,0.08347485963239579,1.0,6,0.25,12,0.3111111111111111,1.0,1.0,0.3333333333333333,0.6666666666666666,0.16666666666666666,6,0.0,63.829787234042556
45,switch_d4,regime_marginal,1.0,observed,warehouse,stable,1872,102,19,11,83,1759,0.6333333333333333,0.18627450980392157,0.2878787878787879,0.0062146892655367235,0.41354037681009664,0.7647058823529411,102,0.0,204,0.017241379310344827,1.0,1.0,0.3333333333333335,0.18627450980392157,0.18627450980392157,96,0.0,5.649717514124294
45,switch_d4,regime_marginal,1.0,observed,transit_smooth,all,2160,72,30,65,42,2023,0.3157894736842105,0.4166666666666667,0.3592814371257485,0.031130268199233715,0.19783716515323102,0.8194444444444444,72,0.027777777777777776,144,0.06481481481481481,1.0,1.0,0.3333333333333333,0.4166666666666667,0.3611111111111111,102,0.06862745098039216,14.846743295019158
45,switch_d4,regime_marginal,1.0,observed,transit_smooth,transition,288,6,5,51,1,231,0.08928571428571429,0.8333333333333334,0.16129032258064516,0.18085106382978725,0.07087917544760476,0.3333333333333333,6,0.3333333333333333,12,0.32222222222222224,1.0,1.0,0.3333333333333333,0.8333333333333334,0.16666666666666666,30,0.23333333333333334,63.829787234042556
45,switch_d4,regime_marginal,1.0,observed,transit_smooth,stable,1872,66,25,14,41,1792,0.6410256410256411,0.3787878787878788,0.47619047619047616,0.007751937984496124,0.46332300347364747,0.8636363636363636,66,0.0,132,0.023297491039426525,1.0,1.0,0.33333333333333326,0.3787878787878788,0.3787878787878788,72,0.0,7.198228128460687
45,switch_d4,regime_marginal,1.0,observed,transit_rough,all,2160,36,7,75,29,2049,0.08536585365853659,0.19444444444444445,0.11864406779661017,0.03531073446327684,0.06417055060536238,0.75,36,0.05555555555555555,72,0.09210526315789473,1.0,1.0,0.33333333333333337,0.19444444444444445,0.1388888888888889,42,0.047619047619047616,23.069679849340865
45,switch_d4,regime_marginal,1.0,observed,transit_rough,transition,288,6,2,43,4,239,0.044444444444444446,0.3333333333333333,0.0784313725490196,0.1524822695035461,0.05135501293018573,0.3333333333333333,6,0.3333333333333333,12,0.36666666666666664,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,12,0.0,63.829787234042556
45,switch_d4,regime_marginal,1.0,observed,transit_rough,stable,1872,30,5,32,25,1810,0.13513513513513514,0.16666666666666666,0.14925373134328357,0.01737242128121607,0.13190173455679582,0.8333333333333334,30,0.0,60,0.050505050505050504,1.0,1.0,0.3333333333333334,0.16666666666666666,0.16666666666666666,30,0.06666666666666667,16.829533116178066
45,switch_d4,regime_marginal,0.2,clean,all,all,6480,0,0,172,0,6308,0.0,,0.0,0.02654320987654321,,,0,,0,0.06342592592592593,1.0,1.0,,,,246,0.016260162601626018,9.722222222222221
45,switch_d4,regime_marginal,0.2,clean,all,transition,864,0,0,122,0,742,0.0,,0.0,0.1412037037037037,,,0,,0,0.3298611111111111,1.0,1.0,,,,48,0.08333333333333333,43.98148148148148
45,switch_d4,regime_marginal,0.2,clean,all,stable,5616,0,0,50,0,5566,0.0,,0.0,0.008903133903133903,,,0,,0,0.022435897435897436,1.0,1.0,,,,198,0.0,4.451566951566951
45,switch_d4,regime_marginal,0.2,clean,warehouse,all,2160,0,0,50,0,2110,0.0,,0.0,0.023148148148148147,,,0,,0,0.05416666666666667,1.0,1.0,,,,102,0.0,8.333333333333334
45,switch_d4,regime_marginal,0.2,clean,warehouse,transition,288,0,0,40,0,248,0.0,,0.0,0.1388888888888889,,,0,,0,0.3229166666666667,1.0,1.0,,,,6,0.0,45.138888888888886
45,switch_d4,regime_marginal,0.2,clean,warehouse,stable,1872,0,0,10,0,1862,0.0,,0.0,0.005341880341880342,,,0,,0,0.01282051282051282,1.0,1.0,,,,96,0.0,2.6709401709401708
45,switch_d4,regime_marginal,0.2,clean,transit_smooth,all,2160,0,0,56,0,2104,0.0,,0.0,0.025925925925925925,,,0,,0,0.0625,1.0,1.0,,,,102,0.0392156862745098,8.333333333333334
45,switch_d4,regime_marginal,0.2,clean,transit_smooth,transition,288,0,0,41,0,247,0.0,,0.0,0.1423611111111111,,,0,,0,0.3333333333333333,1.0,1.0,,,,30,0.13333333333333333,41.666666666666664
45,switch_d4,regime_marginal,0.2,clean,transit_smooth,stable,1872,0,0,15,0,1857,0.0,,0.0,0.008012820512820512,,,0,,0,0.020833333333333332,1.0,1.0,,,,72,0.0,3.2051282051282053
45,switch_d4,regime_marginal,0.2,clean,transit_rough,all,2160,0,0,66,0,2094,0.0,,0.0,0.030555555555555555,,,0,,0,0.07361111111111111,1.0,1.0,,,,42,0.0,12.5
45,switch_d4,regime_marginal,0.2,clean,transit_rough,transition,288,0,0,41,0,247,0.0,,0.0,0.1423611111111111,,,0,,0,0.3333333333333333,1.0,1.0,,,,12,0.0,45.138888888888886
45,switch_d4,regime_marginal,0.2,clean,transit_rough,stable,1872,0,0,25,0,1847,0.0,,0.0,0.013354700854700854,,,0,,0,0.03365384615384615,1.0,1.0,,,,30,0.0,7.478632478632479
45,switch_d4,regime_marginal,0.2,observed,all,all,6480,216,86,189,130,6075,0.31272727272727274,0.39814814814814814,0.35030549898167007,0.03017241379310345,0.18982225265180327,0.8009259259259259,216,0.018518518518518517,432,0.07510288065843622,1.0,1.0,0.3333333333333333,0.39814814814814814,0.38425925925925924,246,0.1016260162601626,10.217113665389528
45,switch_d4,regime_marginal,0.2,observed,all,transition,864,18,6,119,12,727,0.048,0.3333333333333333,0.08391608391608392,0.14066193853427897,0.04472191570371917,0.5,18,0.2222222222222222,36,0.3111111111111111,1.0,1.0,0.33333333333333326,0.3333333333333333,0.16666666666666666,48,0.10416666666666667,44.917257683215134
45,switch_d4,regime_marginal,0.2,observed,all,stable,5616,198,80,70,118,5348,0.5333333333333333,0.40404040404040403,0.45977011494252873,0.012919896640826873,0.4435278632727281,0.8282828282828283,198,0.0,396,0.037037037037037035,1.0,1.0,0.3333333333333334,0.40404040404040403,0.40404040404040403,198,0.10101010101010101,4.798818752307124
45,switch_d4,regime_marginal,0.2,observed,warehouse,all,2160,108,35,56,73,1996,0.38461538461538464,0.32407407407407407,0.35175879396984927,0.02729044834307992,0.2503542779849377,0.7870370370370371,108,0.004629629629629629,216,0.07352941176470588,1.0,1.0,0.3333333333333334,0.32407407407407407,0.3148148148148148,102,0.09803921568627451,8.771929824561404
45,switch_d4,regime_marginal,0.2,observed,warehouse,transition,288,6,4,36,2,246,0.1,0.6666666666666666,0.17391304347826086,0.1276595744680851,0.11771418712412501,1.0,6,0.08333333333333333,12,0.3,1.0,1.0,0.3333333333333333,0.6666666666666666,0.5,6,0.0,42.5531914893617
45,switch_d4,regime_marginal,0.2,observed,warehouse,stable,1872,102,31,20,71,1750,0.6078431372549019,0.30392156862745096,0.40522875816993464,0.011299435028248588,0.43689800852040855,0.7745098039215687,102,0.0,204,0.034482758620689655,1.0,1.0,0.3333333333333335,0.30392156862745096,0.30392156862745096,96,0.10416666666666667,3.389830508474576
45,switch_d4,regime_marginal,0.2,observed,transit_smooth,all,2160,72,38,67,34,2021,0.3619047619047619,0.5277777777777778,0.4293785310734463,0.032088122605363985,0.2337491469618959,0.8888888888888888,72,0.027777777777777776,144,0.0787037037037037,1.0,1.0,0.3333333333333333,0.5277777777777778,0.5,102,0.14705882352941177,9.099616858237548
45,switch_d4,regime_marginal,0.2,observed,transit_smooth,transition,288,6,2,42,4,240,0.045454545454545456,0.3333333333333333,0.08,0.14893617021276595,0.058063273360740714,0.3333333333333333,6,0.3333333333333333,12,0.3111111111111111,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,30,0.16666666666666666,46.09929078014184
45,switch_d4,regime_marginal,0.2,observed,transit_smooth,stable,1872,66,36,25,30,1781,0.5901639344262295,0.5454545454545454,0.5669291338582677,0.013842746400885935,0.5707197605041342,0.9393939393939394,66,0.0,132,0.04121863799283154,1.0,1.0,0.33333333333333326,0.5454545454545454,0.5454545454545454,72,0.1388888888888889,3.3222591362126246
45,switch_d4,regime_marginal,0.2,observed,transit_rough,all,2160,36,13,66,23,2058,0.16455696202531644,0.3611111111111111,0.22608695652173913,0.031073446327683617,0.09932590230730634,0.6666666666666666,36,0.041666666666666664,72,0.07309941520467836,1.0,1.0,0.33333333333333337,0.3611111111111111,0.3611111111111111,42,0.0,12.711864406779661
45,switch_d4,regime_marginal,0.2,observed,transit_rough,transition,288,6,0,41,6,241,0.0,0.0,0.0,0.1453900709219858,0.022122114946143145,0.16666666666666666,6,0.25,12,0.32222222222222224,1.0,1.0,0.3333333333333333,0.0,0.0,12,0.0,46.09929078014184
45,switch_d4,regime_marginal,0.2,observed,transit_rough,stable,1872,30,13,25,17,1817,0.34210526315789475,0.43333333333333335,0.38235294117647056,0.013572204125950055,0.36440889966237255,0.7666666666666667,30,0.0,60,0.03535353535353535,1.0,1.0,0.3333333333333334,0.43333333333333335,0.43333333333333335,30,0.0,7.60043431053203
45,switch_d4,regime_conditional,1.0,clean,all,all,6480,0,0,217,0,6263,0.0,,0.0,0.03348765432098765,,,0,,0,0.07407407407407407,1.0,1.0,,,,246,0.032520325203252036,17.901234567901234
45,switch_d4,regime_conditional,1.0,clean,all,transition,864,0,0,156,0,708,0.0,,0.0,0.18055555555555555,,,0,,0,0.3506944444444444,1.0,1.0,,,,48,0.10416666666666667,65.97222222222223
45,switch_d4,regime_conditional,1.0,clean,all,stable,5616,0,0,61,0,5555,0.0,,0.0,0.010861823361823363,,,0,,0,0.031517094017094016,1.0,1.0,,,,198,0.015151515151515152,10.505698005698006
45,switch_d4,regime_conditional,1.0,clean,warehouse,all,2160,0,0,49,0,2111,0.0,,0.0,0.022685185185185187,,,0,,0,0.0625,1.0,1.0,,,,102,0.00980392156862745,11.11111111111111
45,switch_d4,regime_conditional,1.0,clean,warehouse,transition,288,0,0,36,0,252,0.0,,0.0,0.125,,,0,,0,0.34375,1.0,1.0,,,,6,0.0,38.19444444444444
45,switch_d4,regime_conditional,1.0,clean,warehouse,stable,1872,0,0,13,0,1859,0.0,,0.0,0.006944444444444444,,,0,,0,0.019230769230769232,1.0,1.0,,,,96,0.010416666666666666,6.944444444444445
45,switch_d4,regime_conditional,1.0,clean,transit_smooth,all,2160,0,0,85,0,2075,0.0,,0.0,0.03935185185185185,,,0,,0,0.06666666666666667,1.0,1.0,,,,102,0.029411764705882353,17.12962962962963
45,switch_d4,regime_conditional,1.0,clean,transit_smooth,transition,288,0,0,70,0,218,0.0,,0.0,0.24305555555555555,,,0,,0,0.34375,1.0,1.0,,,,30,0.1,76.38888888888889
45,switch_d4,regime_conditional,1.0,clean,transit_smooth,stable,1872,0,0,15,0,1857,0.0,,0.0,0.008012820512820512,,,0,,0,0.02403846153846154,1.0,1.0,,,,72,0.0,8.012820512820513
45,switch_d4,regime_conditional,1.0,clean,transit_rough,all,2160,0,0,83,0,2077,0.0,,0.0,0.038425925925925926,,,0,,0,0.09305555555555556,1.0,1.0,,,,42,0.09523809523809523,25.462962962962962
45,switch_d4,regime_conditional,1.0,clean,transit_rough,transition,288,0,0,50,0,238,0.0,,0.0,0.1736111111111111,,,0,,0,0.3645833333333333,1.0,1.0,,,,12,0.16666666666666666,83.33333333333333
45,switch_d4,regime_conditional,1.0,clean,transit_rough,stable,1872,0,0,33,0,1839,0.0,,0.0,0.017628205128205128,,,0,,0,0.05128205128205128,1.0,1.0,,,,30,0.06666666666666667,16.55982905982906
45,switch_d4,regime_conditional,1.0,observed,all,all,6480,216,87,218,129,6046,0.28524590163934427,0.4027777777777778,0.33397312859884837,0.034802043422733075,0.19925979720911052,0.8055555555555556,216,0.05787037037037037,432,0.07458847736625514,1.0,1.0,0.3333333333333333,0.4027777777777778,0.3148148148148148,246,0.032520325203252036,19.6360153256705
45,switch_d4,regime_conditional,1.0,observed,all,transition,864,18,11,145,7,701,0.07051282051282051,0.6111111111111112,0.12643678160919541,0.17139479905437352,0.05290807724281163,0.5555555555555556,18,0.25,36,0.3296296296296296,1.0,1.0,0.33333333333333326,0.6111111111111112,0.3888888888888889,48,0.10416666666666667,62.64775413711584
